track_id,name,artist,spotify_preview_url,spotify_id,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRPSFMW128F42AE12A,Not Ready To Make Nice,Dixie Chicks,https://p.scdn.co/mp3-preview/48dd6ee93b20f328eca9f4613ce31508d687504c?cid=774b29d4f13844c495f206cafdad9c86,08gZCvHWbohAmR7gAUczMm,Country,2010,238053,0.441,0.506,6,-6.136,1,0.0277,0.124,0.000179,0.106,0.268,83.771,4
TRFSDIG128F42970D4,Enjoy the Silence,Lacuna Coil,https://p.scdn.co/mp3-preview/9a1afb894f5f8dac650fcc27641ca8fb176bbc34?cid=774b29d4f13844c495f206cafdad9c86,1BzR9RW8Ff31D97LkVY0Mw,Rock,2010,244826,0.503,0.677,11,-6.254,0,0.0286,0.00088,0.019,0.165,0.1,112.998,4
TRXEVOK128F148B488,Strong Enough,Sheryl Crow,https://p.scdn.co/mp3-preview/c803a10261874944b4d40d9c64b1458680173ffa?cid=774b29d4f13844c495f206cafdad9c86,0iwmEwcYv5tmYYSaLgQHPV,Pop,2003,189546,0.586,0.397,2,-8.995,1,0.0331,0.796,0.000125,0.108,0.538,154.585,3
TRTQUQJ128F14520C2,Under the Weather,KT Tunstall,https://p.scdn.co/mp3-preview/bade02ba410b46c3fe95328c224ca4f30fd32491?cid=774b29d4f13844c495f206cafdad9c86,1aPa2oT4uoSpp2KuNfN8fw,Rock,2005,216560,0.418,0.449,0,-9.547,1,0.0366,0.874,7.83e-05,0.113,0.29,142.379,3
TRASUJG128F92D6316,I'm Still Breathing,Katy Perry,https://p.scdn.co/mp3-preview/4f735a90c0d426854062dc0363ff06c66f00a922?cid=774b29d4f13844c495f206cafdad9c86,0O7yz12uINSU1mCrV82dgR,Pop,2008,228693,0.457,0.689,5,-5.408,1,0.0883,0.0679,0.0,0.114,0.669,179.783,4
TRFZPOL128F92C47AB,One Sweet Love,Sara Bareilles,https://p.scdn.co/mp3-preview/d9a8e746a700dc01ba38c651ff30520352a1f455?cid=774b29d4f13844c495f206cafdad9c86,2TXZTIEk67pURmzvQVu84I,Pop,2007,260853,0.402,0.812,2,-4.95,1,0.0467,0.338,0.0,0.114,0.261,87.701,4
TRDKAKF128F9308DE0,You Don't Know My Name,Alicia Keys,https://p.scdn.co/mp3-preview/0862e1b8f14a140fff12786e05ab5b2e36f5c26e?cid=774b29d4f13844c495f206cafdad9c86,012CtAkXny4bLUuXTWncvT,Jazz,2004,334560,0.273,0.716,9,-7.692,1,0.259,0.586,0.00539,0.372,0.356,167.514,4
TRZEYHH128F4293009,All You Want,Dido,https://p.scdn.co/mp3-preview/3be3020a047e867811794ed489962a2c81dbce02?cid=774b29d4f13844c495f206cafdad9c86,1brtIaR9409R7eVTo1dgQx,Pop,1999,233733,0.572,0.491,8,-8.261,1,0.0254,0.25,9.45e-06,0.102,0.519,148.218,4
TRBFDBZ128F427EDCD,Sunny Road,Emilíana Torrini,https://p.scdn.co/mp3-preview/d08c41fbd4a1b5a9b3f5dbdeffcbef592c719392?cid=774b29d4f13844c495f206cafdad9c86,11hyKK2qqkhVg97erGUF5M,Pop,2014,181933,0.608,0.159,7,-15.847,1,0.0401,0.907,0.00104,0.134,0.317,83.26,4
TRBAHID128F4278EAF,Objection (Tango),Shakira,https://p.scdn.co/mp3-preview/bf65095d5ce583587a0a6a8171f11541c2039cf0?cid=774b29d4f13844c495f206cafdad9c86,0p9QhtUdbyDAQ6k14hQ2i3,Pop,2001,222533,0.603,0.864,11,-5.282,0,0.0677,0.0147,0.0,0.0246,0.705,179.344,4
TREJQHN128F92E0A4A,Last Day of Magic,The Kills,https://p.scdn.co/mp3-preview/6566f4e6ab5d64c652987cccbf102981b2392ba4?cid=774b29d4f13844c495f206cafdad9c86,0JAKbQmdRiSMEGTqe5uFqd,Rock,2008,201386,0.629,0.896,1,-3.328,1,0.0716,0.0867,8.76e-05,0.289,0.735,147.927,4
TRWVCST128EF356B3D,Coin-Operated Boy,The Dresden Dolls,https://p.scdn.co/mp3-preview/43cd8c710ab724e9c7bfb4fa8ae222606b98a84d?cid=774b29d4f13844c495f206cafdad9c86,2OcJNw7K8cYs4FKoh8aEow,Rock,2004,286413,0.631,0.455,7,-8.541,1,0.151,0.653,6.48e-05,0.048,0.543,134.772,4
TRBDUPB12903CE6C36,The Way I Loved You,Taylor Swift,https://p.scdn.co/mp3-preview/1caab00f2ab6d92f922ece17db4cbe2b2c100e19?cid=774b29d4f13844c495f206cafdad9c86,04LDcz3RX1P5sIlzQGqgUN,Pop,2008,244626,0.434,0.723,5,-3.748,1,0.0335,0.0315,0.0,0.125,0.412,160.872,4
TRRFDCN128F42436D2,Free,Cat Power,https://p.scdn.co/mp3-preview/e8c44b7a94e24a8f8516556d97004a9738ab2d49?cid=774b29d4f13844c495f206cafdad9c86,0iJH1jqURrzxH8rLgCoUn9,Rock,2004,212066,0.832,0.689,0,-8.216,1,0.0346,0.289,0.0136,0.0742,0.735,133.611,4
TRCMTOK128F92DEF8E,Lorelei,Cocteau Twins,https://p.scdn.co/mp3-preview/bd11276c309545d830d8a6dc658389d05bacf42e?cid=774b29d4f13844c495f206cafdad9c86,0HIDWGhJPSUZ2JxAKkDw9V,Rock,2005,223106,0.391,0.661,0,-11.438,1,0.0414,0.000145,0.214,0.183,0.392,91.018,4
TRYNZAL128F1464B5A,Humble Me,Norah Jones,https://p.scdn.co/mp3-preview/188f7bd9827c8c7014d616416ec2b3a481c68cb4?cid=774b29d4f13844c495f206cafdad9c86,7BboupyTdAr1nmMJZw0V4h,Jazz,2004,276360,0.523,0.109,11,-14.021,1,0.0312,0.977,0.0182,0.11,0.241,81.341,3
TROHZDE128E0780CE9,Marathon,Tennis,https://p.scdn.co/mp3-preview/8545e9b43f9d07d1a1a9663c34da6dc004bfec24?cid=774b29d4f13844c495f206cafdad9c86,1jX9YhwnbwTTe1WWZg6wTr,RnB,2011,167666,0.542,0.412,9,-8.167,0,0.0279,0.953,0.000309,0.11,0.794,160.964,4
TRAINIF128F426416B,The Call,Regina Spektor,https://p.scdn.co/mp3-preview/2eaab794e82c37ad29756f44203a1f51cbe4ebc9?cid=774b29d4f13844c495f206cafdad9c86,0ecUziAQmfCWEjTyF6ELex,Pop,2008,187533,0.571,0.193,10,-11.03,1,0.0286,0.938,0.000143,0.0823,0.299,90.94,3
TRBXODF128F931290A,Elvenpath,Nightwish,https://p.scdn.co/mp3-preview/03565079c3b2dcf0415267900bf795160e59dbb0?cid=774b29d4f13844c495f206cafdad9c86,0yRSGN94A8Eyy6a2hEYsRJ,Metal,2005,278320,0.428,0.91,9,-4.935,1,0.103,0.0021,0.421,0.11,0.147,145.497,4
TRYYPXL128E0791FB1,Your Star,Evanescence,https://p.scdn.co/mp3-preview/10f12bcde34ebe7351f98e4bf4d468b7f6b7cf22?cid=774b29d4f13844c495f206cafdad9c86,0ChrO5J79KM5RmEhmTYPHb,Rock,2006,283266,0.484,0.705,7,-7.474,0,0.038,0.153,0.00046,0.258,0.157,93.483,4
TRILWJM128F9317AEA,Hate,Cat Power,https://p.scdn.co/mp3-preview/63d57c2fce8af8ec4089b96eb4c45f05a580c475?cid=774b29d4f13844c495f206cafdad9c86,0MlNGC8LTl0Hh8w71S1ZVb,Rock,2006,218293,0.685,0.0654,9,-14.808,0,0.0449,0.988,4.94e-05,0.12,0.305,100.181,4
TRLQWKH128F93306F6,Whirring,The Joy Formidable,https://p.scdn.co/mp3-preview/c990055ff7be6b31eac50eade9a5237c9a9095e9?cid=774b29d4f13844c495f206cafdad9c86,13dt49xLGUhtS0xFUQAVJN,Rock,2019,214666,0.503,0.881,6,-3.688,0,0.0364,0.00662,0.0828,0.122,0.153,145.071,3
TRQRBJK12903CCC08F,American Honey,Lady Antebellum,https://p.scdn.co/mp3-preview/f3bc16febd27a48f1130f74bf84331b967e0eafa?cid=774b29d4f13844c495f206cafdad9c86,0KZ7a5L9Q9aBLAINBgDsWq,Country,2010,224866,0.594,0.69,1,-5.344,1,0.0281,0.452,1.35e-06,0.138,0.178,85.958,4
TRYEANK128F428A5C7,Glow,Nelly Furtado,https://p.scdn.co/mp3-preview/bc427f317d2b1f50954a3626ee204de90eba01c1?cid=774b29d4f13844c495f206cafdad9c86,0di5nCWI5MuGeAm8ERAURL,Jazz,2006,242493,0.756,0.615,1,-4.977,1,0.0532,0.088,0.00838,0.236,0.765,133.006,4
TRCOFIC128F93173C1,Collect Call,Metric,https://p.scdn.co/mp3-preview/23ee1c244b3791cd3e9061260aab7bc90e9b70e1?cid=774b29d4f13844c495f206cafdad9c86,1sijAbo8HCEFIsD4NBpaxm,Rock,2009,286320,0.586,0.563,3,-9.667,0,0.0469,0.711,0.738,0.108,0.14,129.05,4
TROIRNZ12903CE5D91,Window Seat,Erykah Badu,https://p.scdn.co/mp3-preview/80ad0c528ef8c75f53122eab793be99b3e8dada8?cid=774b29d4f13844c495f206cafdad9c86,0M5rCWWVh9SIqXdvNXl4cE,RnB,2010,290146,0.624,0.542,0,-7.355,0,0.103,0.675,0.00159,0.075,0.53,82.044,4
TRRGTWM128F42BCBE9,The Other Woman,Lana Del Rey,https://p.scdn.co/mp3-preview/77d638d784dcee285c926c449f673b5bfd4c0e3c?cid=774b29d4f13844c495f206cafdad9c86,1KuVEZR4xuQVNr1KkanAV4,Rock,2014,181960,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,4
TRGMCJU128F92ECA10,Slow Like Honey,Fiona Apple,https://p.scdn.co/mp3-preview/df4532658fc46bfdaf19dc5c672c58aaf41c297e?cid=774b29d4f13844c495f206cafdad9c86,1nbV1U86Cu22uV2tOPurUH,Jazz,2010,356400,0.356,0.27,7,-12.119,0,0.0277,0.634,6.15e-05,0.0998,0.121,141.936,3
TRZLRLF128F428F685,Kissability,Sonic Youth,https://p.scdn.co/mp3-preview/b958f0f2987321191f05797c22ba012616d2bca8?cid=774b29d4f13844c495f206cafdad9c86,1aHtIo5fgaQi8D5JelgokY,Rock,1988,187946,0.291,0.976,5,-3.716,1,0.072,0.289,0.332,0.186,0.579,164.281,4
TRAYFDQ128F145FB6B,Daffodil Lament,The Cranberries,https://p.scdn.co/mp3-preview/a9ef978cce99060eee5d12f13c35b8bb3570a38b?cid=774b29d4f13844c495f206cafdad9c86,00UPPMmPpsvp7kwImpKdik,Rock,2002,366440,0.151,0.489,7,-9.185,0,0.0313,0.0402,0.149,0.29,0.064,174.228,3
TRFHKSE128F1464B5D,The Prettiest Thing,Norah Jones,https://p.scdn.co/mp3-preview/16b53b7a3327faab10e22e7f18cae3960de3f74c?cid=774b29d4f13844c495f206cafdad9c86,6eT08jQH8w5BNfAec85k31,Jazz,2004,231800,0.625,0.266,0,-13.742,1,0.031,0.848,0.199,0.103,0.303,136.11,4
TRRDYQW128F9302C5D,My Lover's Gone,Dido,https://p.scdn.co/mp3-preview/0e60e20b31b809956f4e48a70a8840adf2b7229d?cid=774b29d4f13844c495f206cafdad9c86,0DPGXilt8uQiDwVZ9ZJQbm,Pop,1999,267906,0.675,0.452,0,-10.736,1,0.0272,0.0715,0.00377,0.316,0.292,104.996,4
TRDRVJA128F4267831,Miniature Disasters,KT Tunstall,https://p.scdn.co/mp3-preview/b41b512ef4322cea3110334ff653d5d93ddcfe39?cid=774b29d4f13844c495f206cafdad9c86,19XlDhnlWOiM2evmkWGIW8,Pop,2005,211533,0.654,0.528,0,-6.981,1,0.0437,0.108,0.0,0.143,0.881,92.484,4
TRCWYJA128F92F27D6,Baby I'm A Fool,Melody Gardot,https://p.scdn.co/mp3-preview/a972314318dd3acd67b021aaf9e0b112d10312c9?cid=774b29d4f13844c495f206cafdad9c86,0jKOQF8a4SjSxVZX40lAlx,Jazz,2012,209613,0.487,0.235,10,-13.489,0,0.0406,0.929,0.01,0.157,0.239,112.817,4
TRVPPSC128F92EC9C2,Midnight Bottle,Colbie Caillat,https://p.scdn.co/mp3-preview/b61b26b288e411a6ee36122071ce38198d35245e?cid=774b29d4f13844c495f206cafdad9c86,2a2VEHsDL9QQroBeO2KGC0,Pop,2007,220200,0.682,0.791,8,-4.562,1,0.0259,0.126,0.0,0.0941,0.551,110.013,4
TRDLLJO128F93216EA,Dead Boy's Poem,Nightwish,https://p.scdn.co/mp3-preview/1ebf4b951f9cf8c96be748aea58f6f612b96e7ac?cid=774b29d4f13844c495f206cafdad9c86,09ciMATlCzB0GMnaBeESg2,Metal,2005,407400,0.238,0.551,7,-8.254,0,0.0399,0.00725,0.00323,0.15,0.186,92.001,4
TROJCRC128F92D5D2D,Oh Daddy,Fleetwood Mac,https://p.scdn.co/mp3-preview/d4532af9e09da1243e8f9ebe98bf038ba7e6232e?cid=774b29d4f13844c495f206cafdad9c86,0GT3sVok9dY92eGH1H6JtU,RnB,1977,236240,0.58,0.35,2,-10.855,0,0.0356,0.522,7.69e-05,0.134,0.469,137.821,4
TRCMUDX128F4287E43,Honestly OK,Dido,https://p.scdn.co/mp3-preview/c9fad8e3347ff0f52cf5e1b59c0ec66d274bc3c1?cid=774b29d4f13844c495f206cafdad9c86,1VF8o20AOMNLLDCyZcgQyV,Pop,1999,277533,0.606,0.589,7,-9.163,0,0.0529,0.147,0.0298,0.193,0.535,180.976,4
TRPBUVI128F425E680,One in a Million,Aaliyah,https://p.scdn.co/mp3-preview/e21a36cafac0816e3cfbc74c5315d40ad8cd025e?cid=774b29d4f13844c495f206cafdad9c86,0EpLJtmEh2HPIk2uQE0zTY,Pop,2012,270706,0.745,0.512,11,-5.416,0,0.0476,0.029,4.98e-05,0.0831,0.38,121.924,4
TRHSFAS128F1464B5B,Above Ground,Norah Jones,https://p.scdn.co/mp3-preview/ec4c4c91c11f5ea4a18ca90e2289016f279b4be3?cid=774b29d4f13844c495f206cafdad9c86,59afPl901jbO8uT8XHgxkq,Jazz,2004,223840,0.549,0.342,10,-11.871,1,0.0368,0.859,0.00418,0.113,0.363,124.101,4
TRFNHYA12903CDD4DD,Mary Jane,Alanis Morissette,https://p.scdn.co/mp3-preview/b9b6b0e06caea27f5653f42a69e6fc6caeba19c7?cid=774b29d4f13844c495f206cafdad9c86,3qmLgkFN1rChCH6CgfNOKD,Rap,1995,280626,0.249,0.491,2,-8.848,1,0.0335,0.559,3.77e-05,0.0935,0.192,99.466,3
TRUWQQF128F9309966,The Boy Does Nothing,Alesha Dixon,https://p.scdn.co/mp3-preview/8fe069ecee85a6d7efe2f4a737a98367e425a4dc?cid=774b29d4f13844c495f206cafdad9c86,02EI0RYN6UwuIuxoAY64R0,Pop,2009,212013,0.563,0.973,3,-2.356,0,0.176,0.131,2.85e-05,0.0402,0.868,174.033,4
TRGMZNT128F92DE267,Tim McGraw,Taylor Swift,https://p.scdn.co/mp3-preview/0a61ccfab74cbd52571fd03c7b48fa09c1f33abe?cid=774b29d4f13844c495f206cafdad9c86,0boy2Iv10PJhYX458KPPtG,Country,2014,231904,0.547,0.445,0,-8.558,1,0.0254,0.525,0.0,0.126,0.419,151.949,4
TRCTRKL128F92EFF0D,City,Sara Bareilles,https://p.scdn.co/mp3-preview/71fc14384e3e7274d8dbda4cc861c2cd310396f6?cid=774b29d4f13844c495f206cafdad9c86,1IqExbuUT792MOy7bLCafq,Electronic,2008,275960,0.324,0.57,7,-5.669,1,0.0318,0.318,1.4e-06,0.0981,0.176,147.917,4
TRUPAVU128F92FD9A1,You Really Got a Hold on Me,She & Him,https://p.scdn.co/mp3-preview/4116cfce4808a9438f853dd4b01262c6f5f2d439?cid=774b29d4f13844c495f206cafdad9c86,2DCbCGV7pOqOsnt4BTPCtO,RnB,2008,241173,0.357,0.0456,0,-13.459,1,0.0421,0.961,0.0,0.111,0.173,72.624,4
TRXIYWP128F42759A0,Settle Down,Kimbra,https://p.scdn.co/mp3-preview/77dd9c8dcd49792bc3ac2c8b43a8ca38a96abc51?cid=774b29d4f13844c495f206cafdad9c86,00VljkUtL8ldHmO6pgVD95,Rock,2012,241506,0.763,0.666,0,-6.34,1,0.0537,0.0791,2.98e-06,0.0733,0.449,93.994,4
TRHBVZH128F428D3DE,I Love Rock 'N' Roll,Britney Spears,https://p.scdn.co/mp3-preview/f74b8653b65b5e415f0bca300d08f4f4b5334647?cid=774b29d4f13844c495f206cafdad9c86,0AUsdiXW1yiVsEwURMFQWK,Pop,2002,185440,0.692,0.729,4,-2.562,1,0.169,0.000814,0.158,0.734,0.674,180.091,4
TRLMPWJ128F428C0EA,Fairytale,Sara Bareilles,https://p.scdn.co/mp3-preview/2d81724d69f1d3f21206242cffd24e28fca62f19?cid=774b29d4f13844c495f206cafdad9c86,00x87yQyIR4ooAteOsNLOW,Rock,2007,194066,0.592,0.856,10,-4.139,0,0.0303,0.0835,0.0,0.0996,0.55,132.109,4
TRUEFSW128F931610A,Heaven Sent,Keyshia Cole,https://p.scdn.co/mp3-preview/6a184bbc5d22e41a2ed271c51ba7cc6b1158ace6?cid=774b29d4f13844c495f206cafdad9c86,0JVEpLj6fptu0VNBJcIygB,Rock,2007,231653,0.579,0.742,2,-3.616,0,0.0474,0.078,0.0,0.07,0.401,78.478,4
TRXTAPY12903CE8450,So Jealous,Tegan and Sara,https://p.scdn.co/mp3-preview/07b11b1c2bf1253c783163b772eb46637eb860b9?cid=774b29d4f13844c495f206cafdad9c86,2cQbDcDX6NWurIPwu8koyS,Rock,2004,178760,0.769,0.32,6,-6.212,1,0.0346,0.498,2.94e-05,0.0791,0.458,132.081,4
TRXIKZX128F92ED297,Good Friday,CocoRosie,https://p.scdn.co/mp3-preview/a5764aacbbc3ed68328ae47d64c2c2e10c1205f1?cid=774b29d4f13844c495f206cafdad9c86,28h47lnWwwOoooOXqdNyNP,Rock,2013,263280,0.304,0.397,5,-9.327,0,0.0432,0.762,0.016,0.126,0.182,75.567,3
TRPDNZQ128F92C1E98,Freakum Dress,Beyoncé,https://p.scdn.co/mp3-preview/7e5f6ea5553c6cb5545dcb082a9d48707f825360?cid=774b29d4f13844c495f206cafdad9c86,0Yrj80qqK8F4RHADXseliM,RnB,2011,247600,0.64,0.777,4,-5.805,0,0.0435,4.2e-05,0.699,0.31,0.395,99.04,4
TRUPHMJ128F42980F7,Feelings Show,Colbie Caillat,https://p.scdn.co/mp3-preview/60b09b4b205eaf16ed247fb78b0ce8f92812170a?cid=774b29d4f13844c495f206cafdad9c86,0TwGhS5DnqCDO3OKncHrIb,Pop,2007,188746,0.612,0.673,0,-5.067,1,0.053,0.0434,2.14e-05,0.0983,0.733,169.983,4
TRBDPVT128F92FDB2A,Kill the Lights,Britney Spears,https://p.scdn.co/mp3-preview/20e4e890070af052fe8b75867ffd1a52ef8a2827?cid=774b29d4f13844c495f206cafdad9c86,1bluAqKEMwinF4U4sifjQB,Pop,2008,239213,0.741,0.622,8,-5.878,1,0.0404,0.00887,0.000501,0.15,0.625,122.013,4
TRXZIMW128F92DE236,The Best Day,Taylor Swift,https://p.scdn.co/mp3-preview/094618d6410c1292123d2b6b51af6cab3743b66b?cid=774b29d4f13844c495f206cafdad9c86,0aT208oxVDxyiaB2JAXPv2,Country,2008,245346,0.669,0.451,1,-8.401,1,0.0291,0.671,1.27e-06,0.118,0.368,126.057,4
TRGXNSH128F92FAE6C,Enchanted,Taylor Swift,https://p.scdn.co/mp3-preview/25c424c0c9a55ecadc2eac2622c09b440880be50?cid=774b29d4f13844c495f206cafdad9c86,04S1pkp1VaIqjg8zZqknR5,Rock,2010,352200,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,4
TRBPKZQ128F145850B,I Touch Myself,Divinyls,https://p.scdn.co/mp3-preview/37f42ab990f99d46c0741a913cd071e9fca18a42?cid=774b29d4f13844c495f206cafdad9c86,03hFqDqTOOHFIDxO7yX1BT,Rock,2015,223066,0.468,0.924,5,-4.044,1,0.0658,0.0375,2.87e-05,0.341,0.648,109.349,4
TRLVJHB128F92CCFF8,I Was Here,Beyoncé,https://p.scdn.co/mp3-preview/c6dab75b1f4a4b15c2c3527a74160c20f9c1c99b?cid=774b29d4f13844c495f206cafdad9c86,0gdzXKkOMuajNI0UJ1ki9t,Country,2011,239213,0.51,0.627,7,-6.59,1,0.0336,0.431,0.0,0.0927,0.234,110.992,3
TRASBJU128F9324EFA,Wish I Didn't Miss You,Angie Stone,https://p.scdn.co/mp3-preview/e51c58c704e78c9a603079edd2fc51fb340f0686?cid=774b29d4f13844c495f206cafdad9c86,0cG9YGS0BdtOwMiZMzOsOE,RnB,2005,268200,0.854,0.759,7,-5.35,0,0.0332,0.332,0.000377,0.099,0.844,123.909,4
TRPJHAC12903C9852C,Spider's Web,Katie Melua,https://p.scdn.co/mp3-preview/c0d993d33c049a5cc226c65b7db0f853f3e7759d?cid=774b29d4f13844c495f206cafdad9c86,0dGD0j19GQIIZTd619Zjfp,Rock,2005,238000,0.389,0.203,8,-12.106,0,0.035,0.523,0.000277,0.111,0.143,207.066,3
TRSMQXY128F93216E3,Come Cover Me,Nightwish,https://p.scdn.co/mp3-preview/c5dc40d91e1513b8188c0c36efc8ab3b0c8c62b8?cid=774b29d4f13844c495f206cafdad9c86,0K7vFv0Ttb3t8ee3jRt2a6,Metal,2000,274426,0.401,0.921,2,-5.505,0,0.0702,0.000954,2.02e-05,0.316,0.307,147.045,4
TRCZOWB128F4264582,If Looks Could Kill,Camera Obscura,https://p.scdn.co/mp3-preview/a6796c3d9c18f086c37d5004ac504925001a8d60?cid=774b29d4f13844c495f206cafdad9c86,04OePKC6C3WS7uRCtwMWeS,Country,2009,209813,0.305,0.844,2,-3.532,1,0.0417,0.000145,0.00894,0.113,0.691,77.199,4
TRXOQTE128F4255662,Oxygen,Colbie Caillat,https://p.scdn.co/mp3-preview/d754a8242535f3e385c8ae56f07d64ec27a9a58b?cid=774b29d4f13844c495f206cafdad9c86,02kqLdEhIw9JYKqRGldzm9,Rock,2007,230093,0.655,0.782,3,-5.525,1,0.0291,0.0117,6.84e-06,0.314,0.796,145.997,4
TRGEKGQ128F1467E2A,Universe & U,KT Tunstall,https://p.scdn.co/mp3-preview/ae30e50baeb1680944f0e5c4afb8bf9df4c84389?cid=774b29d4f13844c495f206cafdad9c86,00b4fX1wQnsRnsUJ1XW0q3,Pop,2005,241093,0.657,0.361,2,-6.183,1,0.0278,0.455,0.0,0.0927,0.233,130.062,4
TRRNWBQ128F14520BB,Piece by Piece,Katie Melua,https://p.scdn.co/mp3-preview/56b2552cb99bf0346baa2bea1733d7db54bc5a8f?cid=774b29d4f13844c495f206cafdad9c86,09hzvF6eJBFL7rjTspkWlN,Rock,2008,204613,0.657,0.175,2,-14.631,0,0.0344,0.789,0.00103,0.106,0.127,127.925,4
TRBLUUP12903CEC671,Elevate,St. Lucia,https://p.scdn.co/mp3-preview/1be8a852cfbe050a225b7fbc803215d57e48b341?cid=774b29d4f13844c495f206cafdad9c86,0kkCx6Yf3Cq4xm36EoLVWf,Electronic,2012,308360,0.541,0.982,2,-4.908,1,0.106,0.00767,0.000809,0.291,0.723,104.035,4
TRAUVRN128E07838DF,I Hope You Dance,Lee Ann Womack,https://p.scdn.co/mp3-preview/3a5a1e03abb654c554192610b6fafb6a3f5c365c?cid=774b29d4f13844c495f206cafdad9c86,09k2b6shEz5Xd6cuo8DHWu,Pop,2000,294440,0.381,0.451,7,-9.592,0,0.0307,0.0569,0.0,0.112,0.244,151.109,4
TRMHJHM128F42618AD,Enchantment,Corinne Bailey Rae,https://p.scdn.co/mp3-preview/18190e7cae327dab9a2ff5e73fca1c183d85f0f7?cid=774b29d4f13844c495f206cafdad9c86,16GfVRLDzdK5Q7lZNWLtpN,Jazz,2006,235973,0.603,0.417,4,-9.777,0,0.0347,0.287,0.000544,0.112,0.118,78.976,4
TRCPZHL12903CDA83C,Cherish,Madonna,https://p.scdn.co/mp3-preview/d83a8d15db464539c08fe305e497ee6088fb3cdd?cid=774b29d4f13844c495f206cafdad9c86,5OKScc0MSa9Wl8g2zrulLn,Electronic,1989,303493,0.703,0.685,2,-11.581,1,0.033,0.323,0.000567,0.0537,0.963,131.842,4
TRXRBYB128F93471D5,Heart of Chambers,Beach House,https://p.scdn.co/mp3-preview/7e68f9cddf8d3597709526ddea465d14b315d942?cid=774b29d4f13844c495f206cafdad9c86,0OJg49HsdAioiSRTY8giLS,Rock,2008,265173,0.425,0.418,6,-9.53,1,0.0316,0.513,0.841,0.0762,0.061,115.484,4
TRKUOFA128F934B92D,Wait Your Turn,Rihanna,https://p.scdn.co/mp3-preview/5c56bb4776ac04d14f282711b8fda4afb1f7189c?cid=774b29d4f13844c495f206cafdad9c86,0Y3geEdu5Gwpr9LShhOaRC,RnB,2009,226560,0.586,0.707,7,-4.896,0,0.0648,0.0925,0.0,0.436,0.438,139.747,4
TRKSBXZ128F4259809,Worrisome Heart,Melody Gardot,https://p.scdn.co/mp3-preview/7ec7175333abd9f6bd733b51e277676e10b44a23?cid=774b29d4f13844c495f206cafdad9c86,0S1ULGUltdW0tyTNIimugG,Jazz,2010,262946,0.459,0.286,2,-14.145,0,0.0409,0.909,0.0975,0.16,0.182,105.638,4
TRHEBDB128F92E9FC0,Don't Bother,Shakira,https://p.scdn.co/mp3-preview/d778abba87ff5de601032bb124fcc74700497845?cid=774b29d4f13844c495f206cafdad9c86,08cuRs7v0vmBrYttD3BEPq,Pop,2009,256800,0.62,0.669,7,-6.297,1,0.042,0.00552,0.00099,0.151,0.209,129.97,4
TRABCUQ128E0783E2B,Harajuku Girls,Gwen Stefani,https://p.scdn.co/mp3-preview/59051600ad11e9dde0925fcf57031c29d6bfef25?cid=774b29d4f13844c495f206cafdad9c86,19xD7uLLhA5DNCvXxpjt2J,Pop,2004,290520,0.871,0.82,3,-4.42,0,0.0647,0.0932,0.0,0.113,0.838,114.007,4
TRHNPUA128F4298120,Down Boy,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/4054c9ceeea90fecb6fb9011f7213abdbbc54217?cid=774b29d4f13844c495f206cafdad9c86,0afF5ZsEWpZOpaACIMeQOX,Rock,2007,235133,0.636,0.798,0,-5.775,1,0.034,0.161,0.119,0.0996,0.411,80.253,4
TROLRDM128F146C6E0,I'd Like To,Corinne Bailey Rae,https://p.scdn.co/mp3-preview/5bcc1cb4ef3353d4da8984752f30914cc5eac7bf?cid=774b29d4f13844c495f206cafdad9c86,10DoV6DCubuVuDZ3Fcv4CE,RnB,2009,250800,0.596,0.724,2,-8.319,1,0.213,0.172,0.0,0.137,0.621,85.448,4
TRTVXIH128F426625A,Come Round Soon,Sara Bareilles,https://p.scdn.co/mp3-preview/83d4c9c331ae6a1741c37a648d181d6123d6ec90?cid=774b29d4f13844c495f206cafdad9c86,0jkVXytWSisMUtrBEej9mi,Pop,2007,213120,0.338,0.819,0,-4.495,0,0.0776,0.0777,0.0,0.159,0.545,74.751,4
TRDEUPA128F4229A8D,Nobody Does It Better,Carly Simon,https://p.scdn.co/mp3-preview/e42387d91079c3b129edc3f2a9d27d92e6be3b25?cid=774b29d4f13844c495f206cafdad9c86,1CfmUSOJBrZwq5iOlTX548,Rap,1983,212466,0.392,0.365,10,-14.613,1,0.0293,0.74,7.32e-06,0.233,0.374,135.464,4
TRETMVG128C719634A,No More Drama,Mary J. Blige,https://p.scdn.co/mp3-preview/6832c69355ae6544f4575191a760d029d0f7a685?cid=774b29d4f13844c495f206cafdad9c86,0Eeadq97H49k3RSijW8ZMr,RnB,2009,321333,0.651,0.828,6,-6.781,0,0.13,0.539,6.25e-05,0.0708,0.65,97.916,4
