track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TROLCGT128F92EAD49,Chop Chop,The Academy Is...,https://p.scdn.co/mp3-preview/1a1067e39a5546089ddc827b305e3fac5db11998?cid=774b29d4f13844c495f206cafdad9c86,3RFrFDum5wtaDO99iThq65,rock|indie|indie_rock|emo|pop_rock,Reggae,2007,206840,375,951,4,-4.462,0,107,166,0.0,404,277,155.022,4
TRBLMNT128F932A9F5,Vaccine,Mew,https://p.scdn.co/mp3-preview/048bc9016bb630ec686c78fb30595559c527489a?cid=774b29d4f13844c495f206cafdad9c86,034NyJwvOmnHsOWdohxVrU,alternative|indie,Rock,2009,308666,492,783,1,-6.612,0,608,66,486,723,331,140.002,4
TRHUSEC128F14ADCA5,Paper Hanger,mewithoutYou,https://p.scdn.co/mp3-preview/0a90a7a6f0ad975e75dfa38d031780530fbdedf4?cid=774b29d4f13844c495f206cafdad9c86,2i6ryQK1G1MujGFHw7D9aT,rock|alternative|indie|post_hardcore,Rock,2004,252080,389,857,9,-6.497,1,332,8.48e-06,108,162,489,128.339,4
TRFZUIA128F4269C8E,The Things That I Used To Do,G. Love & Special Sauce,https://p.scdn.co/mp3-preview/5b577d8ea3420cb1bb533f4114458abf08bc2471?cid=774b29d4f13844c495f206cafdad9c86,2DfPBw8VgiqEBkdpON4UV6,alternative|jazz|blues|hip_hop|funk|male_vocalists,Blues,1994,213293,445,721,0,-8.225,1,244,201,5.21e-06,415,586,202.881,4
TRESXCR128F932A9F1,Cartoons and Macramé Wounds,Mew,https://p.scdn.co/mp3-preview/778a4b5c45578a7624ada4d6d797c6d391892daa?cid=774b29d4f13844c495f206cafdad9c86,03CR58a3Ms5FQpBm6a7UVc,alternative|indie|progressive_rock,Rock,2009,432533,476,493,6,-6.39,0,264,776,123,997,141,137.057,3
TRISFCG12903CE28EF,You and I Misbehaving,Tilly and the Wall,https://p.scdn.co/mp3-preview/470f6775ca5e7b019d69afd218e26c69ec097db9?cid=774b29d4f13844c495f206cafdad9c86,1NZSUHzjqhc2gBXCqlntMX,indie,Rock,2004,256533,595,977,0,-6.718,0,655,364,102,306,401,130.067,4
TREUMKR128F92DD6DD,Best Imitation of Myself,Ben Folds Five,https://p.scdn.co/mp3-preview/f9562dc727348e060aec6e0759c95ad978054e6a?cid=774b29d4f13844c495f206cafdad9c86,5aF8mr9BrOZujB5Nq59YqQ,rock|piano,Rock,1995,158586,514,752,0,-6.294,1,303,307,135,107,0.68,110.582,4
TROLYZF128F1452048,Shade,Portugal. The Man,https://p.scdn.co/mp3-preview/66fa00a31d8512e09c8a3419908fd171ce3a6b09?cid=774b29d4f13844c495f206cafdad9c86,2aZGnDWVAMGEzUx4UHQCEv,indie|progressive_rock,Rock,2007,238600,0.42,774,7,-5.442,0,291,46,352,139,0.49,174.073,4
TRXCOBE128F425A3B0,The Conversation,Motion City Soundtrack,https://p.scdn.co/mp3-preview/9995287f23e04ca65a180ba8531e9f62e37a3e84?cid=774b29d4f13844c495f206cafdad9c86,1uA9I9dz5dw6U7xde1pRxD,acoustic|emo,Electronic,2007,170453,0.62,324,3,-9.316,1,264,904,238,117,255,88.98,4
TRUPOAH128EF351C45,At This Velocity,Thursday,https://p.scdn.co/mp3-preview/bf0a0d3e541806bd4f54c02c7f259a22291d3a66?cid=774b29d4f13844c495f206cafdad9c86,0O9oGMZh3euikWnn2EVlem,hardcore|emo|post_hardcore|screamo,Rock,2007,176373,218,903,2,-2.281,1,599,164,885,116,301,108.326,4
TRZGAKR128F4298E19,Don't Slow Down,Copeland,https://p.scdn.co/mp3-preview/2d1d8a452823a4229395358ec0ebb3864d8ff258?cid=774b29d4f13844c495f206cafdad9c86,1BBAONpcnL3sdXsT8k37i4,rock|indie|indie_rock|emo|mellow,Rock,2005,252933,433,732,2,-4.177,1,33,978,0.0,869,382,127.766,4
TRIXIJZ12903D140A5,Strange Terrain,Circa Survive,https://p.scdn.co/mp3-preview/e3dc0ca654561839c5f11648854c5271ffb262cd?cid=774b29d4f13844c495f206cafdad9c86,07qbrtFWQrunDDWpBXF0zm,rock|alternative|indie|alternative_rock|experimental|emo|post_hardcore,Rock,2010,238960,221,958,3,-3.425,1,174,108,8.31e-06,714,112,179.709,3
TRHHUER12903CB9FE8,"Sweet Talk, Sweet Talk",The New Pornographers,https://p.scdn.co/mp3-preview/0e7ccc59de66948a2a2fdd7fef84399835bac30c?cid=774b29d4f13844c495f206cafdad9c86,0vHAMbLjmvzJNlVh7zZLjB,indie|indie_rock|indie_pop,Rock,2010,220200,668,641,7,-7.555,1,27,178,9.06e-06,697,663,136.019,4
TRJMUOT128F4275ED7,Schwinger,Seeed,https://p.scdn.co/mp3-preview/daca24da985b83844e1f8c78d4fabf28ba69136e?cid=774b29d4f13844c495f206cafdad9c86,1XyFcaHfNymuyDHtry9XvD,german|reggae,Reggae,2005,200453,816,696,10,-4.587,0,214,359,0.0,757,668,86.964,4
TROHPMM128F930AE86,Circle,Flyleaf,https://p.scdn.co/mp3-preview/9d1e0112580182f7665772feb6c5e88d93662a04?cid=774b29d4f13844c495f206cafdad9c86,0jDDFjnyyK3etasmjUVsjZ,rock|female_vocalists|alternative_rock|hard_rock,Rock,2009,182853,0.47,914,6,-4.804,0,623,239,0.0,315,336,146.135,3
TRNGQXQ128F93234BD,House Party At Boothy's,Little Man Tate,https://p.scdn.co/mp3-preview/b8671c20e9b5f23dba4499b55c0e6c40ecb949fa?cid=774b29d4f13844c495f206cafdad9c86,1YI5kUak55CKeOgFnJA7cM,indie|indie_rock|british|britpop,Rock,2006,250640,421,898,0,-5.045,1,389,542,9.96e-05,495,764,156.01,4
TRRZTMT12903CBB3F7,The Waitress,Tori Amos,https://p.scdn.co/mp3-preview/861b6aa1c9c5af1a250d605b1c59386ff4c034a2?cid=774b29d4f13844c495f206cafdad9c86,0eZ6XqrsqUcEKYbLx8zkU3,alternative|female_vocalists|piano,Rap,1994,190320,598,394,7,-10.538,1,803,753,2.93e-05,148,444,133.589,4
TRWOIQD128F1489838,Chillout Tent,The Hold Steady,https://p.scdn.co/mp3-preview/23560da3dc74c439998b35edaf567fa5fae320db?cid=774b29d4f13844c495f206cafdad9c86,0zvnxVyyBF3kQpijgi1sUw,rock|indie_rock,Rock,2016,223040,509,875,7,-3.184,1,451,238,266,426,745,118.908,4
TRNWUGI128F424E69D,Maybe I'll Catch Fire,Alkaline Trio,https://p.scdn.co/mp3-preview/3f49d764ab44d5ae45525d14fb2c791b9eda8c82?cid=774b29d4f13844c495f206cafdad9c86,0AFkMsY2UJ1mcgYbSvDkOf,punk|punk_rock|emo|cover,Punk,2000,187480,442,823,0,-5.866,1,416,239,7.21e-05,798,0.45,145.158,4
TRREYGR128F145E707,Father Time,Animal Collective,https://p.scdn.co/mp3-preview/8d03ecceb6bb831101a747d5683db8dc6b47ef97?cid=774b29d4f13844c495f206cafdad9c86,0LMx38a5gSE3E0nRZ9OWSt,indie|indie_rock|psychedelic|american,Rock,2012,274066,621,789,9,-7.383,0,954,112,238,338,683,122.024,4
TRHZQIW128F4217CB6,Paint Your Target,Fightstar,https://p.scdn.co/mp3-preview/fe5b32f91b64fa18d1a2bc5dfe6226787895db31?cid=774b29d4f13844c495f206cafdad9c86,2atx3LSWx5i4tXtaQv7MB7,rock|hardcore|emo|post_hardcore|screamo,Rock,2006,196493,259,947,9,-3.497,1,512,364,0.0,187,398,93.134,4
TRCRAHC128F4296017,No Way,Sonic Youth,https://p.scdn.co/mp3-preview/d74bfe5118f03a5bcfc83363300ac3bd0a461ec6?cid=774b29d4f13844c495f206cafdad9c86,2hIWDjYvEKCZW1i2Lvwepz,alternative|alternative_rock|punk|indie_rock|post_punk|grunge,Rock,2009,234428,407,893,0,-10.826,1,443,123,273,163,521,151.12,4
TRNHHNM128EF3663B0,Caught In Your Trap,The Pigeon Detectives,https://p.scdn.co/mp3-preview/8481a663b58bb5b8137a6127fd555af97859d82b?cid=774b29d4f13844c495f206cafdad9c86,01OvCk0ARpr7GYglcb7eFn,indie|indie_rock|british|britpop,Rock,2007,123280,467,888,9,-1.373,1,489,525,0.0,474,776,147.563,4
TRNTAXV128F92F9042,Walking With Thee,Clinic,https://p.scdn.co/mp3-preview/a143ba6f24d0fd1522b956932a686792b668d615?cid=774b29d4f13844c495f206cafdad9c86,1qsG0oVDqXiQe7WkA5oTFM,rock|indie|indie_rock|psychedelic|post_punk|psychedelic_rock,Rock,2002,156200,505,608,1,-5.137,1,367,221,0.14,867,432,121.853,4
TRYVOKE128F14AE21E,The Weakest,Emery,https://p.scdn.co/mp3-preview/407a290a59f519ca64455aa5a83cfb678a00cfab?cid=774b29d4f13844c495f206cafdad9c86,0M6M2tsZX84wfm38zM09sT,hardcore|soundtrack|emo|post_hardcore|screamo,Rock,2010,244320,228,933,8,-4.058,1,217,154,5.22e-05,421,0.32,169.225,4
TRBKZPY128F428954A,I Might Need You To Kill,The Thermals,https://p.scdn.co/mp3-preview/fae92d6e52853ca2135a0ccfbea97db530425c19?cid=774b29d4f13844c495f206cafdad9c86,1IBlU8Xt76xFUWzw4pSGr5,rock|alternative_rock|punk|indie_rock,Rock,2008,127160,421,0.81,11,-5.556,0,305,282,0.0,522,568,109.684,4
TRUJGPU128F1495918,You Got Nothing On Me,Mando Diao,https://p.scdn.co/mp3-preview/03c07eafe85f70081199f860c5194201fad6e594?cid=774b29d4f13844c495f206cafdad9c86,0laZcK2fTiVicDVPx2qws9,rock|alternative|indie_rock|swedish,Latin,2009,306800,273,779,11,-5.563,0,521,342,226,112,102,160.091,4
TRWXRAE12903CD2A42,Tonite It Shows,Mercury Rev,https://p.scdn.co/mp3-preview/13fcb46b6d3da160b097514057bb913e3080996a?cid=774b29d4f13844c495f206cafdad9c86,1h5D8NQfmIfhvZ86octnDU,indie|indie_rock,Rock,1998,220200,0.18,733,8,-6.552,0,371,162,363,105,342,95.786,4
TRRFMHA12903D0717F,Let It Be Me,Social Distortion,https://p.scdn.co/mp3-preview/a5047fdb23696225945f278db6217f5923640fce?cid=774b29d4f13844c495f206cafdad9c86,10jXRIhu6VubCOk8bttoNO,punk|punk_rock,RnB,1998,271266,375,0.96,6,-6.411,0,799,2.52e-05,493,975,199,92.082,4
TRDYCVB128F9327262,Carol Brown,Flight of the Conchords,https://p.scdn.co/mp3-preview/41691ef637418ef9474f2a44251d28725ed6d5e4?cid=774b29d4f13844c495f206cafdad9c86,0nlNf6h6vQANi1VSlh3Aau,folk|guitar,Folk,2009,206840,739,0.67,2,-8.834,1,134,368,8.6e-06,0.12,773,148.939,4
TRKBFWO12903CEAF7F,Lost Girls,Tilly and the Wall,https://p.scdn.co/mp3-preview/ad96b30dc5dc79c1a54eef8de657896430866828?cid=774b29d4f13844c495f206cafdad9c86,2it3Pwsg6vzAc8lMZ1i4qE,indie|female_vocalists|piano|indie_pop,Rock,2007,250386,606,649,0,-7.575,1,32,267,3.17e-05,101,557,115.01,4
TRARUFV128F4271ED5,Bang On,The Breeders,https://p.scdn.co/mp3-preview/813d3050bf4c41475c76fb321c46ea54ab21cda8?cid=774b29d4f13844c495f206cafdad9c86,0xtQwi8fgCjPazrCtcEvTy,rock|alternative|alternative_rock|indie_rock|soundtrack,Rock,2009,120346,822,0.49,6,-9.84,1,138,566,338,109,581,146.477,4
TRGGRBY128F1451DC6,The Sweat Descends,Les Savy Fav,https://p.scdn.co/mp3-preview/ea8ce0dfb1e440bcef0934db4e356f5ff645a03b?cid=774b29d4f13844c495f206cafdad9c86,0QJaXJeS45XE2Wtxa6vu98,indie|indie_rock|hardcore|post_rock|post_punk|post_hardcore|ska,Rock,2008,254360,452,937,11,-5.367,0,101,348,274,321,543,148.277,4
TRCJKHL128F427DE66,Heathen (The Rays),David Bowie,https://p.scdn.co/mp3-preview/38da50572de5cdb9e05e918d7296cfd5cc4b8877?cid=774b29d4f13844c495f206cafdad9c86,0dKJCaV5qvsDl1WVLbY1H3,rock|progressive_rock|post_rock,Rock,2002,256426,505,675,8,-9.901,1,347,833,162,302,419,120.025,4
TRJGAOT128F1469AA2,Mulholland Drive,The Gaslight Anthem,https://p.scdn.co/mp3-preview/17528a8d1333f214bdce16691cb2bf6943f23ae5?cid=774b29d4f13844c495f206cafdad9c86,1dbLmUsZJFTbHCsAGE4x2D,alternative|pop|alternative_rock|punk_rock|american|blues_rock,Jazz,2012,233733,0.58,0.71,7,-5.902,0,342,135,4.97e-06,309,564,116.007,4
TRCAJSM128F14650D7,I Won't Be There,Simple Plan,https://p.scdn.co/mp3-preview/2edcdc2ab98a9122a5045785145d42145a85fdd3?cid=774b29d4f13844c495f206cafdad9c86,1zFxfF11M312NQUT4fSWqq,rock|punk_rock|emo|pop_rock,Pop,2002,189306,565,904,8,-4.469,1,518,501,0.0,0.3,0.7,138.089,4
TRPMXOT12903CB80CF,Red Meets Blue,Matt Wertz,https://p.scdn.co/mp3-preview/b2dd01410b006831345fb7b3558d5b0108a729ef?cid=774b29d4f13844c495f206cafdad9c86,0rdPBIkM4G4g4hrt7Ze0TW,indie|pop|acoustic|guitar,Pop,2004,223973,596,766,1,-6.302,1,296,439,4.21e-05,776,0.76,79.035,4
TRSVGXI128F930A21D,Strange Vine,Delta Spirit,https://p.scdn.co/mp3-preview/db85252205daf62a0d231e18c5ba7d96e7ddbe07?cid=774b29d4f13844c495f206cafdad9c86,1f3ASr4yeh8HNaxbO08kGx,indie,Rock,2007,248453,433,0.75,11,-5.078,1,349,198,0.0,109,614,121.726,4
TRDQNUD128F428AFEA,Black Jack,The Hives,https://p.scdn.co/mp3-preview/9c771e1691a8f13e97246232865493e6b570c0e0?cid=774b29d4f13844c495f206cafdad9c86,1SYQKicLKZsJKA0t8s4pH6,rock|punk|cover|swedish,Rock,1997,165721,276,977,5,-5.021,0,628,161,52,449,499,145.92,4
TRHBVRC128F426613A,Hurricane Waters,Citizen Cope,https://p.scdn.co/mp3-preview/18e137f419a3490cf23f1cd7c355af98ccf69e5a?cid=774b29d4f13844c495f206cafdad9c86,4CWupiUTfpfxWkQ1HIiczo,rock|alternative|indie|soul|funk|chill,Rock,2005,264053,668,893,7,-4.202,1,387,326,226,479,787,101.978,4
TRNJREZ128F422DE6D,Killian's Red,Nada Surf,https://p.scdn.co/mp3-preview/9bc45ef6364a419160dc85fad68c922fa268a39e?cid=774b29d4f13844c495f206cafdad9c86,0B4ZI9nLeYUyI0OqfDRUWb,rock|indie|indie_rock,Rock,2002,373200,263,767,9,-5.941,0,315,594,114,695,302,154.464,3
TRUAHPG128F429EC60,Half a Canyon,Pavement,https://p.scdn.co/mp3-preview/6d0737e3aab68a2c73e4283f506206689eb4e073?cid=774b29d4f13844c495f206cafdad9c86,0z2lfQVndhwB3jgn8KL7kt,rock|alternative|indie|alternative_rock|indie_rock|90s,Rock,2006,370266,253,864,9,-5.231,1,508,123,763,74,397,135.962,4
TRPAJZZ128F146289E,Right Girl,The Maine,https://p.scdn.co/mp3-preview/3c90862d9e0da9d2cbc2d76b640b4fc9539c7fcc?cid=774b29d4f13844c495f206cafdad9c86,2ujhgtkFSTUMsP5fNsEVPB,rock|alternative|indie|pop|alternative_rock|punk|indie_rock|male_vocalists|love|pop_rock,Pop,2010,216986,524,921,2,-2.417,1,377,282,0.0,132,703,88.979,4
TRFUQZC128F9321659,Family Values,Johnossi,https://p.scdn.co/mp3-preview/2dce2fbe6e61fe30c1f2a1c6ae815c2289a7a9fb?cid=774b29d4f13844c495f206cafdad9c86,5Pk3XawuLa5A08ilkAQwo5,indie|swedish,Rock,2007,210893,429,437,6,-8.759,1,346,352,0.0,201,274,122.836,4
TRVNEBV128F9346B7A,We Dreamt In Heist,Anberlin,https://p.scdn.co/mp3-preview/ce2430ea57d53ab6bd4e20fb5ff5d9b0e6589099?cid=774b29d4f13844c495f206cafdad9c86,5bvBCqJXTrF8euBoODhDup,rock|alternative|punk_rock|male_vocalists|emo,Rock,2009,197733,394,935,0,-4.468,1,482,721,0.0,129,643,167.635,4
TRUEBEH12903CB53C5,I'm Yours,Jason Mraz,https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d?cid=774b29d4f13844c495f206cafdad9c86,02W2beC2rgyqMaYmiGsqEe,alternative|pop|singer_songwriter|chillout|acoustic|male_vocalists|love|mellow|chill,Jazz,2013,241800,681,464,11,-8.977,1,501,391,0.0,0.11,0.73,150.819,4
TRYBFNR128F426BE3D,Flume,Bon Iver,https://p.scdn.co/mp3-preview/d3a18e3462a8f8242a229ff870f1a07d068f7ecd?cid=774b29d4f13844c495f206cafdad9c86,0SxjUar3kSzArD0dRloczB,alternative|indie|folk|singer_songwriter|acoustic|male_vocalists|beautiful|mellow,Folk,2009,212500,501,186,11,-14.451,1,286,924,472,136,88,66.842,4
TRHLOHH128F1454C95,Hoppípolla,Sigur Rós,https://p.scdn.co/mp3-preview/90cbcd889a9b1733913bd44f27e6c66d85daad85?cid=774b29d4f13844c495f206cafdad9c86,0Q8fOnreSMzS7VUN8EAVPv,alternative|indie|ambient|chillout|post_rock|beautiful,Rock,2005,268706,0.3,669,11,-6.57,1,322,287,0.21,232,154,139.623,4
TRXDNYE128F428D5E9,Blue Jeans,Lana Del Rey,https://p.scdn.co/mp3-preview/5faaaa28cdb6a4a452c593b533a7e0f96191d959?cid=774b29d4f13844c495f206cafdad9c86,0K9tlCEGethn0Hdn1F76dL,alternative|indie|pop|female_vocalists|soul|american|indie_pop|beautiful,Rock,2012,209440,558,837,3,-4.405,1,633,418,0.0,821,488,117.963,4
TRJDNXY12903CDD722,Cosmic Love,Florence + the Machine,https://p.scdn.co/mp3-preview/3e555b81bf84a436b1fd4d1ccf52798edee6bd70?cid=774b29d4f13844c495f206cafdad9c86,04sO2Rg7eeIY9VZ3eZgCLN,alternative|indie|female_vocalists|british|indie_pop|love|beautiful,New Age,2010,255906,519,829,9,-5.435,0,393,152,548,125,113,140.061,4
TRVIRHU128F9318770,Riptide,Vance Joy,https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=774b29d4f13844c495f206cafdad9c86,0AP5VLh5KWqgfCjPNChlTy,alternative|indie|pop|folk|singer_songwriter|acoustic,Rock,2014,204280,484,731,1,-6.694,1,379,431,0.0,151,0.51,101.654,4
TROZEFI128F421E0D8,Disorder,Joy Division,https://p.scdn.co/mp3-preview/548debd6f25acaf291aba1a041895844bff48c92?cid=774b29d4f13844c495f206cafdad9c86,2WEw8oFZiANQzWdGElO3Mf,alternative|indie|80s|british|new_wave|post_punk,Electronic,2008,209759,309,813,10,-7.744,0,131,506,735,114,662,85.095,4
TRFVNBN12903CFE37A,I Feel It All,Feist,https://p.scdn.co/mp3-preview/bda8d24b7100b2ddc91f623124d2e58ef0e42853?cid=774b29d4f13844c495f206cafdad9c86,068Zc15pLxZiAJboDAlnse,alternative|indie|pop|female_vocalists|folk|indie_rock|singer_songwriter|indie_pop|00s|mellow,Rock,2013,221886,549,677,2,-5.698,1,497,445,1.9e-05,989,665,171.903,4
TRXBUEG128F4224E34,Lump Sum,Bon Iver,https://p.scdn.co/mp3-preview/9b8cc4d64f21ea968fe4faff69b8e9c9e55d9d58?cid=774b29d4f13844c495f206cafdad9c86,0gRLa5AKCFSh9a5C9Phoqh,alternative|indie|folk|indie_rock|singer_songwriter|acoustic|beautiful|mellow,Reggae,2007,201066,486,326,9,-17.75,1,0.12,944,406,133,417,144.653,4
TRKBJVI128F146048D,Nantes,Beirut,https://p.scdn.co/mp3-preview/4bdf42b04de5569ffb30dc355cf207efe60e0aca?cid=774b29d4f13844c495f206cafdad9c86,1j2xBvnfvDnxScznDyS2gV,alternative|indie|folk|beautiful,Jazz,2007,232200,435,538,6,-9.551,1,409,769,168,123,666,131.003,4
TRBXLFU128F427A494,Creature Fear,Bon Iver,https://p.scdn.co/mp3-preview/e4c91622605aed3e792e95ee03ed5636ca148aa9?cid=774b29d4f13844c495f206cafdad9c86,1ybu2CSF26zyquwCWb6YQJ,alternative|indie|folk|indie_rock|singer_songwriter|acoustic|american|love|beautiful|00s|mellow,Folk,2007,186120,393,125,2,-15.945,1,577,932,736,325,181,104.381,3
TRGMRAT128F4228115,Delicate,Damien Rice,https://p.scdn.co/mp3-preview/133a9ecedb2ded09fdd80f47fcdd572e78061746?cid=774b29d4f13844c495f206cafdad9c86,0JkEFSSrN9FROC2ItobmQN,alternative|indie|folk|singer_songwriter|chillout|acoustic|male_vocalists|love|beautiful|mellow|chill,Jazz,2003,319000,451,185,5,-11.946,1,322,714,1.89e-05,0.47,205,113.882,3
TRIMHHO128F4232AB3,Champion,Kanye West,https://p.scdn.co/mp3-preview/3d045b65e715552a8d690dd6c98e1ae873546766?cid=774b29d4f13844c495f206cafdad9c86,0aEoUChzVgpIUIHn8BpHzO,alternative|rap|hip_hop,Pop,2007,167693,679,495,6,-8.314,1,237,261,0.0,664,789,102.123,4
TROOOIK128F146A4A0,Cold Shoulder,Adele,https://p.scdn.co/mp3-preview/f3202dbc5fb79ca2947280461b837454e3d21185?cid=774b29d4f13844c495f206cafdad9c86,052itqSo15JRkOhyqMdVl8,alternative|pop|female_vocalists|jazz|singer_songwriter|british|soul|00s|britpop,Pop,2008,191866,648,0.82,0,-5.345,1,466,217,0.0,133,0.35,109.963,4
TRXHOZL128F92D7A20,Zebra,Beach House,https://p.scdn.co/mp3-preview/9ffa2f9b44ca8b7c553b6a88b7ba58da6dbac9c8?cid=774b29d4f13844c495f206cafdad9c86,1Wyp5OIFWMhkHWpFV0PVvp,alternative|indie|female_vocalists|indie_pop|beautiful,World,2010,288720,611,465,8,-8.333,1,272,855,147,149,0.23,118.378,3
TRBQGOU128E07815E9,Misread,Kings of Convenience,https://p.scdn.co/mp3-preview/86ad89936b0b8aea2e7b9137fa441aee85ffd076?cid=774b29d4f13844c495f206cafdad9c86,1dCI5LUqvigrDQRkEcfMYz,alternative|indie|pop|folk|chillout|acoustic|indie_pop|mellow|chill,Rock,2007,186969,632,531,11,-12.422,1,394,723,536,121,874,160.729,4
TRGTVAI128F426AA6A,Truly Madly Deeply,Savage Garden,https://p.scdn.co/mp3-preview/d24fa7178eccb057ea3b9ccdac51584bfdcc8898?cid=774b29d4f13844c495f206cafdad9c86,013AWvizllIUEC2FOBzOnh,alternative|pop|90s|love,Pop,1997,277266,555,698,0,-8.874,1,287,403,0.0,851,816,168.12,4
TREYOUP128F4286176,Your Ex-Lover Is Dead,Stars,https://p.scdn.co/mp3-preview/3a727e02665944138c1f4390619a28be88b2eea6?cid=774b29d4f13844c495f206cafdad9c86,08wGwbP3qXNpJ3ZMgwAiNn,alternative|indie|indie_rock|indie_pop|love|beautiful|mellow,Rock,2013,249133,343,0.52,0,-7.386,1,317,209,341,136,255,153.156,3
TRLKSZB12903CE5BBE,Only Love,Ben Howard,https://p.scdn.co/mp3-preview/c200eead93b732e8e179e6e590fdd1b6db5c9968?cid=774b29d4f13844c495f206cafdad9c86,0JzXMStwgQq4Z0aYh0J0mc,alternative|indie|folk|indie_rock|singer_songwriter|british|chillout|acoustic|indie_pop|love|guitar|mellow|chill,Rock,2014,249173,536,494,8,-9.883,1,119,303,338,118,334,80.409,4
TRPGPOK128F932E465,Hotel Song,Regina Spektor,https://p.scdn.co/mp3-preview/4552f4930dabe9f5bbca2431284f9a3c1168a9fb?cid=774b29d4f13844c495f206cafdad9c86,1ISrs7pWmqiODvM4EbFE2o,alternative|indie|pop|female_vocalists|folk|singer_songwriter|piano|indie_pop|beautiful|00s,Rock,2010,207880,889,581,9,-7.775,1,41,241,119,104,723,136.013,4
TREOBHW12903C9B62F,The Boy With the Arab Strap,Belle and Sebastian,https://p.scdn.co/mp3-preview/382fdd71cd9e1c17c760a65d92cd32d30d7c009c?cid=774b29d4f13844c495f206cafdad9c86,2N48HYNFih1pD1BkwnhZqh,alternative|indie|pop|indie_rock|british|90s|indie_pop,Rock,1998,314066,576,833,7,-9.822,1,548,0.36,149,681,705,142.381,4
TRUWQDN128F425D7C0,Toothpaste Kisses,The Maccabees,https://p.scdn.co/mp3-preview/bed15fe9b1fa3bdebaa065a1e6ed6827c4981fb5?cid=774b29d4f13844c495f206cafdad9c86,15afaQw34GGA5qf7B1Z5h9,alternative|indie|indie_rock|british|indie_pop|love|beautiful|mellow|chill,Rock,2008,157413,651,423,9,-13.336,1,603,893,0.12,362,525,101.868,3
TRSPXHB128F4268DF6,Lucky Ones,Lana Del Rey,https://p.scdn.co/mp3-preview/6735e303108956e94d0a2888dd312acea4c0ac9c?cid=774b29d4f13844c495f206cafdad9c86,0wgw4V0thNlhXVudaZnGD6,alternative|indie|pop|female_vocalists|american|indie_pop,Rock,2012,225373,325,423,0,-7.182,1,291,794,6.07e-06,229,258,134.399,4
TRLQUGG128F4261B0E,Olsen Olsen,Sigur Rós,https://p.scdn.co/mp3-preview/b91793812971b6f2cc028ef0392ea6bc435e2ac3?cid=774b29d4f13844c495f206cafdad9c86,00LlKWWT70NKLbRf4PfSi4,alternative|indie|ambient|experimental|instrumental|progressive_rock|chillout|post_rock|beautiful|chill,Rock,2000,483093,202,492,2,-11.579,1,455,315,758,934,227,132.343,3
TRGRNZL128F1497984,At the Bottom of Everything,Bright Eyes,https://p.scdn.co/mp3-preview/3ca95ccceeb92f12fecaf7c71b3a00fbea521884?cid=774b29d4f13844c495f206cafdad9c86,09JRdZ11NAsmL4ppAXWddf,alternative|indie|folk|indie_rock|singer_songwriter|acoustic|emo|love|00s,Rock,2005,273886,533,491,0,-9.791,1,915,693,0.0,0.37,814,107.006,4
TRVIVYJ128F4261B0A,Flugufrelsarinn,Sigur Rós,https://p.scdn.co/mp3-preview/7e0953b5898408f4dfa4bcbc2cb740b63c1bac5f?cid=774b29d4f13844c495f206cafdad9c86,0CFrcpJu3gJjALCybJ5OmM,alternative|indie|ambient|experimental|chillout|post_rock|beautiful,Rock,2000,468480,196,686,2,-7.025,1,346,302,675,189,102,120.269,4
TRCURLC128F4294D30,Knife,Grizzly Bear,https://p.scdn.co/mp3-preview/b43c9c4df6926c1e97d81a24ba1d4d34b42f56a5?cid=774b29d4f13844c495f206cafdad9c86,0geu5InyhNrNjhfTo6pRHz,alternative|indie|experimental|folk|indie_rock|chillout|beautiful|mellow,Punk,2008,314773,294,422,11,-9.277,1,294,0.82,803,113,109,93.057,4
TRIXFCQ128F14530C1,Sure Shot,Beastie Boys,https://p.scdn.co/mp3-preview/c3f6434bf2fb02e6ec12315b747bef111eb27219?cid=774b29d4f13844c495f206cafdad9c86,1WrcUjLuMg6j1ap3vOHt6C,alternative|rap|90s|hip_hop,Rap,1994,199600,699,804,1,-8.544,1,154,334,0.0,237,513,97.96,4
TRLMXFW12903D05CEF,Santa Fe,Beirut,https://p.scdn.co/mp3-preview/e0341852c4973a6265df7d6ca4eeec9daff3de79?cid=774b29d4f13844c495f206cafdad9c86,1SSzqYJJ6gIl1KYoCvi91i,alternative|indie|folk|indie_pop,Rock,2011,253680,728,557,11,-10.356,1,279,313,736,183,962,131.706,4
TRIRIYP128E0796848,Breaking Down,Florence + the Machine,https://p.scdn.co/mp3-preview/91f53acf3178ce9a947606f89ccfe8dae911247f?cid=774b29d4f13844c495f206cafdad9c86,0TGLF3ngGU4BNsOvFa4f49,alternative|indie|pop|female_vocalists|indie_rock|british|indie_pop|beautiful,RnB,2011,229186,579,723,1,-5.285,1,27,178,325,102,581,109.978,4
